doc_id,month,filing_period,vendor_name,vendor_gstin,vendor_type,vendor_reliability,invoice_date,taxable_value,gst_rate_pct,books_igst,gstr2b_igst,difference,mismatch_type,itc_eligible,itc_at_risk,status
GST-023253,2024-03,Mar-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-03-01,221957.09,18,39952.28,39952.28,0.0,None,39952.28,0.0,Reconciled
GST-023254,2024-03,Mar-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-03-01,77243.57,12,9269.23,9269.23,0.0,None,9269.23,0.0,Reconciled
GST-023255,2024-03,Mar-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-03-01,145426.33,12,17451.16,17451.16,0.0,None,17451.16,0.0,Reconciled
GST-023256,2024-03,Mar-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-03-01,38483.99,28,10775.52,10775.52,0.0,None,10775.52,0.0,Reconciled
GST-023257,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,167405.53,18,30133.0,30133.0,0.0,None,30133.0,0.0,Reconciled
GST-023258,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,159811.09,28,44747.11,44747.11,0.0,None,44747.11,0.0,Reconciled
GST-023259,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,115750.41,18,20835.07,0.0,-20835.07,Missing in 2B,0.0,20835.07,Mismatch
GST-023260,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,213242.93,12,25589.15,25589.15,0.0,None,25589.15,0.0,Reconciled
GST-023261,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,205273.45,18,36949.22,36949.22,0.0,None,36949.22,0.0,Reconciled
GST-023262,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,228002.0,18,41040.36,41040.36,0.0,None,41040.36,0.0,Reconciled
GST-023263,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,105826.02,5,5291.3,5291.3,0.0,None,5291.3,0.0,Reconciled
GST-023264,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,55933.28,12,6711.99,6711.99,0.0,None,6711.99,0.0,Reconciled
GST-023265,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,123327.85,28,34531.8,34531.8,0.0,None,34531.8,0.0,Reconciled
GST-023266,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,222788.73,5,11139.44,11139.44,0.0,None,11139.44,0.0,Reconciled
GST-023267,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,28699.84,18,5165.97,5165.97,0.0,None,5165.97,0.0,Reconciled
GST-023268,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,221765.23,5,11088.26,11088.26,0.0,None,11088.26,0.0,Reconciled
GST-023269,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,216227.01,28,60543.56,60543.56,0.0,None,60543.56,0.0,Reconciled
GST-023270,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,68676.11,18,12361.7,12361.7,0.0,None,12361.7,0.0,Reconciled
GST-023271,2024-03,Mar-2024,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2024-03-01,33386.89,12,4006.43,4006.43,0.0,None,4006.43,0.0,Reconciled
GST-023272,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,53223.27,28,14902.52,14902.52,0.0,None,14902.52,0.0,Reconciled
GST-023273,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,59325.82,18,10678.65,10678.65,0.0,None,10678.65,0.0,Reconciled
GST-023274,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,113523.57,28,31786.6,25266.51,-6520.09,Short in 2B,25266.51,6520.09,Mismatch
GST-023275,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,205122.68,5,10256.13,10256.13,0.0,None,10256.13,0.0,Reconciled
GST-023276,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,151621.14,28,42453.92,42453.92,0.0,None,42453.92,0.0,Reconciled
GST-023277,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,217776.63,28,60977.46,60977.46,0.0,None,60977.46,0.0,Reconciled
GST-023278,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,32755.31,12,3930.64,3930.64,0.0,None,3930.64,0.0,Reconciled
GST-023279,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,168673.87,18,30361.3,30361.3,0.0,None,30361.3,0.0,Reconciled
GST-023280,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,85025.25,5,4251.26,4251.26,0.0,None,4251.26,0.0,Reconciled
GST-023281,2024-04,Apr-2024,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2024-04-01,246815.22,18,44426.74,44426.74,0.0,None,44426.74,0.0,Reconciled
GST-023282,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,26054.18,18,4689.75,4689.75,0.0,None,4689.75,0.0,Reconciled
GST-023283,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,77503.91,12,9300.47,9300.47,0.0,None,9300.47,0.0,Reconciled
GST-023284,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,31568.66,12,3788.24,3788.24,0.0,None,3788.24,0.0,Reconciled
GST-023285,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,70320.7,18,12657.73,12657.73,0.0,None,12657.73,0.0,Reconciled
GST-023286,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,82296.03,12,9875.52,5713.01,-4162.51,Short in 2B,5713.01,4162.51,Mismatch
GST-023287,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,20303.88,12,2436.47,2436.47,0.0,None,2436.47,0.0,Reconciled
GST-023288,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,212756.2,18,38296.12,38296.12,0.0,None,38296.12,0.0,Reconciled
GST-023289,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,54276.56,12,6513.19,6513.19,0.0,None,6513.19,0.0,Reconciled
GST-023290,2024-04,Apr-2024,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2024-04-01,84817.61,28,23748.93,23748.93,0.0,None,23748.93,0.0,Reconciled
GST-023291,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,35412.78,12,4249.53,4249.53,0.0,None,4249.53,0.0,Reconciled
GST-023292,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,192175.36,12,23061.04,23061.04,0.0,None,23061.04,0.0,Reconciled
GST-023293,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,225694.31,5,11284.72,11284.72,0.0,None,11284.72,0.0,Reconciled
GST-023294,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,77135.01,12,9256.2,9256.2,0.0,None,9256.2,0.0,Reconciled
GST-023295,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,16914.37,28,4736.02,4736.02,0.0,None,4736.02,0.0,Reconciled
GST-023296,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,152004.64,5,7600.23,7600.23,0.0,None,7600.23,0.0,Reconciled
GST-023297,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,22129.72,28,6196.32,6196.32,0.0,None,6196.32,0.0,Reconciled
GST-023298,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,213389.25,12,25606.71,18171.74,-7434.97,Short in 2B,18171.74,7434.97,Mismatch
GST-023299,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,98247.81,5,4912.39,4912.39,0.0,None,4912.39,0.0,Reconciled
GST-023300,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,84910.78,5,4245.54,4245.54,0.0,None,4245.54,0.0,Reconciled
GST-023301,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,178662.88,28,50025.61,50876.11,850.5,Excess in 2B,50025.61,0.0,Mismatch
GST-023302,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,39553.36,12,4746.4,0.0,-4746.4,Missing in 2B,0.0,4746.4,Mismatch
GST-023303,2024-04,Apr-2024,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2024-04-01,18355.09,28,5139.43,5139.43,0.0,None,5139.43,0.0,Reconciled
GST-023304,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,46658.2,12,5598.98,5598.98,0.0,None,5598.98,0.0,Reconciled
GST-023305,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,120407.5,28,33714.1,33714.1,0.0,None,33714.1,0.0,Reconciled
GST-023306,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,117921.53,28,33018.03,33018.03,0.0,None,33018.03,0.0,Reconciled
GST-023307,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,75219.91,5,3761.0,3761.0,0.0,None,3761.0,0.0,Reconciled
GST-023308,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,86646.65,5,4332.33,4332.33,0.0,None,4332.33,0.0,Reconciled
GST-023309,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,175669.39,5,8783.47,8783.47,0.0,None,8783.47,0.0,Reconciled
GST-023310,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,119951.45,12,14394.17,14394.17,0.0,None,14394.17,0.0,Reconciled
GST-023311,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,239339.85,18,43081.17,43081.17,0.0,None,43081.17,0.0,Reconciled
GST-023312,2024-04,Apr-2024,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2024-04-01,81363.32,5,4068.17,4068.17,0.0,None,4068.17,0.0,Reconciled
GST-023313,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,185396.88,28,51911.13,51911.13,0.0,None,51911.13,0.0,Reconciled
GST-023314,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,63641.78,12,7637.01,7637.01,0.0,None,7637.01,0.0,Reconciled
GST-023315,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,166695.2,18,30005.14,30005.14,0.0,None,30005.14,0.0,Reconciled
GST-023316,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,80785.27,5,4039.26,4039.26,0.0,None,4039.26,0.0,Reconciled
GST-023317,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,172683.93,28,48351.5,48351.5,0.0,None,48351.5,0.0,Reconciled
GST-023318,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,204015.28,18,36722.75,36202.49,-520.26,Short in 2B,36202.49,520.26,Mismatch
GST-023319,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,116661.31,5,5833.07,5833.07,0.0,None,5833.07,0.0,Reconciled
GST-023320,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,132817.48,28,37188.89,37188.89,0.0,None,37188.89,0.0,Reconciled
GST-023321,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,54792.99,28,15342.04,15342.04,0.0,None,15342.04,0.0,Reconciled
GST-023322,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,124104.01,18,22338.72,18353.28,-3985.44,Short in 2B,18353.28,3985.44,Mismatch
GST-023323,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,159668.81,18,28740.39,28740.39,0.0,None,28740.39,0.0,Reconciled
GST-023324,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,145858.44,28,40840.36,40840.36,0.0,None,40840.36,0.0,Reconciled
GST-023325,2024-04,Apr-2024,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2024-04-01,238266.25,18,42887.92,44183.13,1295.21,Excess in 2B,42887.92,0.0,Mismatch
GST-023326,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,29485.84,18,5307.45,5307.45,0.0,None,5307.45,0.0,Reconciled
GST-023327,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,32829.84,18,5909.37,5909.37,0.0,None,5909.37,0.0,Reconciled
GST-023328,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,66403.98,28,18593.11,18593.11,0.0,None,18593.11,0.0,Reconciled
GST-023329,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,184275.89,5,9213.79,9213.79,0.0,None,9213.79,0.0,Reconciled
GST-023330,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,74731.76,5,3736.59,3736.59,0.0,None,3736.59,0.0,Reconciled
GST-023331,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,235690.54,18,42424.3,42424.3,0.0,None,42424.3,0.0,Reconciled
GST-023332,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,100392.7,5,5019.64,5019.64,0.0,None,5019.64,0.0,Reconciled
GST-023333,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,37198.67,5,1859.93,1859.93,0.0,None,1859.93,0.0,Reconciled
GST-023334,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,186415.13,12,22369.82,22369.82,0.0,None,22369.82,0.0,Reconciled
GST-023335,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,100336.16,18,18060.51,18060.51,0.0,None,18060.51,0.0,Reconciled
GST-023336,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,19919.03,18,3585.43,3585.43,0.0,None,3585.43,0.0,Reconciled
GST-023337,2024-04,Apr-2024,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2024-04-01,197002.19,18,35460.39,33382.49,-2077.9,Short in 2B,33382.49,2077.9,Mismatch
GST-023338,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,96772.64,28,27096.34,27096.34,0.0,None,27096.34,0.0,Reconciled
GST-023339,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,25361.67,5,1268.08,-2758.79,-4026.87,Short in 2B,-2758.79,4026.87,Mismatch
GST-023340,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,239295.21,18,43073.14,43073.14,0.0,None,43073.14,0.0,Reconciled
GST-023341,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,94417.21,12,11330.07,11330.07,0.0,None,11330.07,0.0,Reconciled
GST-023342,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,166640.27,5,8332.01,8332.01,0.0,None,8332.01,0.0,Reconciled
GST-023343,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,79655.02,12,9558.6,9558.6,0.0,None,9558.6,0.0,Reconciled
GST-023344,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,152902.8,18,27522.5,27522.5,0.0,None,27522.5,0.0,Reconciled
GST-023345,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,151812.47,28,42507.49,42507.49,0.0,None,42507.49,0.0,Reconciled
GST-023346,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,104102.8,28,29148.78,22324.31,-6824.47,Short in 2B,22324.31,6824.47,Mismatch
GST-023347,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,130053.09,18,23409.56,23409.56,0.0,None,23409.56,0.0,Reconciled
GST-023348,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,39062.7,12,4687.52,4687.52,0.0,None,4687.52,0.0,Reconciled
GST-023349,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,176532.51,12,21183.9,21183.9,0.0,None,21183.9,0.0,Reconciled
GST-023350,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,183715.2,5,9185.76,9185.76,0.0,None,9185.76,0.0,Reconciled
GST-023351,2024-04,Apr-2024,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2024-04-01,51812.13,12,6217.46,6217.46,0.0,None,6217.46,0.0,Reconciled
GST-023352,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,94246.68,18,16964.4,16964.4,0.0,None,16964.4,0.0,Reconciled
GST-023353,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,236790.39,12,28414.85,30343.91,1929.06,Excess in 2B,28414.85,0.0,Mismatch
GST-023354,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,195284.51,5,9764.23,9764.23,0.0,None,9764.23,0.0,Reconciled
GST-023355,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,45044.69,28,12612.51,12612.51,0.0,None,12612.51,0.0,Reconciled
GST-023356,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,181347.59,18,32642.57,32642.57,0.0,None,32642.57,0.0,Reconciled
GST-023357,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,131972.79,12,15836.73,8515.77,-7320.96,Short in 2B,8515.77,7320.96,Mismatch
GST-023358,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,137199.56,28,38415.88,38415.88,0.0,None,38415.88,0.0,Reconciled
GST-023359,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,25317.58,5,1265.88,1265.88,0.0,None,1265.88,0.0,Reconciled
GST-023360,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,209539.72,28,58671.12,58671.12,0.0,None,58671.12,0.0,Reconciled
GST-023361,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,63261.52,12,7591.38,7591.38,0.0,None,7591.38,0.0,Reconciled
GST-023362,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,124872.8,5,6243.64,6243.64,0.0,None,6243.64,0.0,Reconciled
GST-023363,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,39527.29,5,1976.36,1976.36,0.0,None,1976.36,0.0,Reconciled
GST-023364,2024-04,Apr-2024,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2024-04-01,180996.66,12,21719.6,21719.6,0.0,None,21719.6,0.0,Reconciled
GST-023365,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,231536.9,28,64830.33,64830.33,0.0,None,64830.33,0.0,Reconciled
GST-023366,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,31803.21,28,8904.9,8904.9,0.0,None,8904.9,0.0,Reconciled
GST-023367,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,105960.82,28,29669.03,29669.03,0.0,None,29669.03,0.0,Reconciled
GST-023368,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,154908.59,12,18589.03,0.0,-18589.03,Missing in 2B,0.0,18589.03,Mismatch
GST-023369,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,239794.15,28,67142.36,67142.36,0.0,None,67142.36,0.0,Reconciled
GST-023370,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,39845.27,18,7172.15,7172.15,0.0,None,7172.15,0.0,Reconciled
GST-023371,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,79755.82,5,3987.79,3987.79,0.0,None,3987.79,0.0,Reconciled
GST-023372,2024-04,Apr-2024,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2024-04-01,19353.28,18,3483.59,3483.59,0.0,None,3483.59,0.0,Reconciled
GST-023373,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,128644.37,5,6432.22,6432.22,0.0,None,6432.22,0.0,Reconciled
GST-023374,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,36964.97,18,6653.69,6653.69,0.0,None,6653.69,0.0,Reconciled
GST-023375,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,172981.79,28,48434.9,48434.9,0.0,None,48434.9,0.0,Reconciled
GST-023376,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,246984.44,5,12349.22,12349.22,0.0,None,12349.22,0.0,Reconciled
GST-023377,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,82522.63,28,23106.34,23106.34,0.0,None,23106.34,0.0,Reconciled
GST-023378,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,127467.18,18,22944.09,22944.09,0.0,None,22944.09,0.0,Reconciled
GST-023379,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,147231.86,12,17667.82,17667.82,0.0,None,17667.82,0.0,Reconciled
GST-023380,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,230602.21,18,41508.4,41508.4,0.0,None,41508.4,0.0,Reconciled
GST-023381,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,146656.74,12,17598.81,17598.81,0.0,None,17598.81,0.0,Reconciled
GST-023382,2024-04,Apr-2024,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2024-04-01,99403.03,28,27832.85,27832.85,0.0,None,27832.85,0.0,Reconciled
GST-023383,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,28224.62,28,7902.89,11076.97,3174.08,Excess in 2B,7902.89,0.0,Mismatch
GST-023384,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,121999.83,5,6099.99,6099.99,0.0,None,6099.99,0.0,Reconciled
GST-023385,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,167640.12,12,20116.81,20116.81,0.0,None,20116.81,0.0,Reconciled
GST-023386,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,151292.44,18,27232.64,27232.64,0.0,None,27232.64,0.0,Reconciled
GST-023387,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,152987.1,28,42836.39,42836.39,0.0,None,42836.39,0.0,Reconciled
GST-023388,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,134453.25,5,6722.66,0.0,-6722.66,Missing in 2B,0.0,6722.66,Mismatch
GST-023389,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,19851.21,18,3573.22,3573.22,0.0,None,3573.22,0.0,Reconciled
GST-023390,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,82098.39,12,9851.81,7290.88,-2560.93,Short in 2B,7290.88,2560.93,Mismatch
GST-023391,2024-04,Apr-2024,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2024-04-01,40708.98,18,7327.62,7327.62,0.0,None,7327.62,0.0,Reconciled
