snapshot_date,sku,product_name,category,warehouse,current_stock_kg,avg_daily_sales,days_no_movement,last_sale_date,lead_time_days,safety_stock,reorder_point,ideal_stock,needs_reorder,unit_cost_inr,total_value_inr,monthly_holding_cost,aging_bucket,is_dead_stock,health_score,supplier
2024-04-01,RM007,Natural Flavors,Ingredient,Mumbai WH,439,2.39,51,2024-02-10,21,25,75,71,0,2200,965800,19316.0,Slow (31-60d),0,0.0,SUP-10
2024-04-01,RM007,Natural Flavors,Ingredient,Pune WH,600,2.76,168,2023-10-16,19,26,78,82,0,2200,1320000,26400.0,Dead (90+d),1,0.0,SUP-02
2024-04-01,RM008,Sucralose,Ingredient,Bangalore WH,105,1.25,92,2023-12-31,16,9,28,37,0,3400,357000,7140.0,Dead (90+d),1,0.0,SUP-06
2024-04-01,RM008,Sucralose,Ingredient,Delhi WH,749,1.63,159,2023-10-25,12,9,28,49,0,3400,2546600,50932.0,Dead (90+d),1,0.0,SUP-03
2024-04-01,RM008,Sucralose,Ingredient,Mumbai WH,474,0.6,87,2024-01-05,15,4,13,18,0,3400,1611600,32232.0,Very Slow (61-90d),0,0.0,SUP-10
2024-04-01,RM008,Sucralose,Ingredient,Pune WH,106,1.15,79,2024-01-13,24,13,40,34,0,3400,360400,7208.0,Very Slow (61-90d),0,0.0,SUP-04
2024-04-01,RM009,Vitamin Premix,Ingredient,Bangalore WH,167,1.06,101,2023-12-22,24,12,37,31,0,1800,300600,6012.0,Dead (90+d),1,0.0,SUP-01
2024-04-01,RM009,Vitamin Premix,Ingredient,Delhi WH,152,12.43,10,2024-03-22,8,49,148,372,0,1800,273600,5472.0,Active (0-30d),0,21.0,SUP-05
2024-04-01,RM009,Vitamin Premix,Ingredient,Mumbai WH,533,12.62,39,2024-02-22,13,82,246,378,0,1800,959400,19188.0,Slow (31-60d),0,0.0,SUP-06
2024-04-01,RM009,Vitamin Premix,Ingredient,Pune WH,305,13.05,32,2024-02-29,17,110,331,391,1,1800,549000,10980.0,Slow (31-60d),0,2.1,SUP-08
2024-04-01,RM010,Packaging Material,Packaging,Bangalore WH,585,48.31,38,2024-02-23,9,217,651,1449,1,180,105300,2106.0,Slow (31-60d),0,12.1,SUP-04
2024-04-01,RM010,Packaging Material,Packaging,Delhi WH,340,67.03,10,2024-03-22,11,368,1105,2010,1,180,61200,1224.0,Active (0-30d),0,55.6,SUP-01
2024-04-01,RM010,Packaging Material,Packaging,Mumbai WH,330,58.55,12,2024-03-20,8,234,702,1756,1,180,59400,1188.0,Active (0-30d),0,49.1,SUP-06
2024-04-01,RM010,Packaging Material,Packaging,Pune WH,157,45.69,41,2024-02-20,16,365,1095,1370,1,180,28260,565.2,Slow (31-60d),0,73.1,SUP-10
2024-04-01,SP001,Soy Isolate 500g,Finished Good,Bangalore WH,683,0.94,145,2023-11-08,11,5,15,28,0,950,648850,12977.0,Dead (90+d),1,0.0,SUP-02
2024-04-01,SP001,Soy Isolate 500g,Finished Good,Delhi WH,737,2.66,169,2023-10-15,21,27,82,79,0,950,700150,14003.0,Dead (90+d),1,0.0,SUP-06
2024-04-01,SP001,Soy Isolate 500g,Finished Good,Mumbai WH,651,1.29,73,2024-01-19,21,13,40,38,0,950,618450,12369.0,Very Slow (61-90d),0,0.0,SUP-09
2024-04-01,SP001,Soy Isolate 500g,Finished Good,Pune WH,705,2.68,165,2023-10-19,17,22,67,80,0,950,669750,13395.0,Dead (90+d),1,0.0,SUP-10
2024-04-01,WP001,Whey Protein 1kg,Finished Good,Bangalore WH,254,52.5,34,2024-02-27,11,288,865,1575,1,1800,457200,9144.0,Slow (31-60d),0,50.4,SUP-11
2024-04-01,WP001,Whey Protein 1kg,Finished Good,Delhi WH,171,39.91,33,2024-02-28,14,279,837,1197,1,1800,307800,6156.0,Slow (31-60d),0,58.6,SUP-07
2024-04-01,WP001,Whey Protein 1kg,Finished Good,Mumbai WH,218,40.13,14,2024-03-18,9,180,541,1203,1,1800,392400,7848.0,Active (0-30d),0,50.3,SUP-07
2024-04-01,WP001,Whey Protein 1kg,Finished Good,Pune WH,367,41.3,39,2024-02-22,23,474,1423,1238,1,1800,660600,13212.0,Slow (31-60d),0,20.7,SUP-01
2024-04-01,WP002,Whey Protein 2kg,Finished Good,Bangalore WH,295,22.85,7,2024-03-25,9,102,307,685,1,3200,944000,18880.0,Active (0-30d),0,20.8,SUP-11
2024-04-01,WP002,Whey Protein 2kg,Finished Good,Delhi WH,216,31.11,9,2024-03-23,19,295,886,933,1,3200,691200,13824.0,Active (0-30d),0,40.0,SUP-01
2024-04-01,WP002,Whey Protein 2kg,Finished Good,Mumbai WH,327,24.92,15,2024-03-17,23,286,859,747,1,3200,1046400,20928.0,Active (0-30d),0,17.8,SUP-05
2024-04-01,WP002,Whey Protein 2kg,Finished Good,Pune WH,31,2.05,100,2023-12-23,10,10,30,61,0,3200,99200,1984.0,Dead (90+d),1,0.0,SUP-07
2024-05-01,BC001,BCAA 300g,Finished Good,Bangalore WH,373,35.87,38,2024-03-24,7,125,376,1075,1,1200,447600,8952.0,Slow (31-60d),0,16.1,SUP-01
2024-05-01,BC001,BCAA 300g,Finished Good,Delhi WH,207,36.75,19,2024-04-12,20,367,1101,1102,1,1200,248400,4968.0,Active (0-30d),0,46.7,SUP-01
2024-05-01,BC001,BCAA 300g,Finished Good,Mumbai WH,125,27.39,38,2024-03-24,7,95,286,821,1,1200,150000,3000.0,Slow (31-60d),0,52.5,SUP-04
2024-05-01,BC001,BCAA 300g,Finished Good,Pune WH,152,25.68,15,2024-04-16,22,282,846,770,1,1200,182400,3648.0,Active (0-30d),0,45.3,SUP-11
2024-05-01,CB001,Casein Blend 1kg,Finished Good,Bangalore WH,460,15.7,4,2024-04-27,15,117,352,471,0,1600,736000,14720.0,Active (0-30d),0,8.9,SUP-07
2024-05-01,CB001,Casein Blend 1kg,Finished Good,Delhi WH,413,22.13,0,2024-05-01,21,232,696,663,1,1600,660800,13216.0,Active (0-30d),0,16.0,SUP-03
2024-05-01,CB001,Casein Blend 1kg,Finished Good,Mumbai WH,195,20.85,32,2024-03-30,9,93,280,625,1,1600,312000,6240.0,Slow (31-60d),0,21.3,SUP-09
2024-05-01,CB001,Casein Blend 1kg,Finished Good,Pune WH,90,23.0,22,2024-04-09,12,137,412,689,1,1600,144000,2880.0,Active (0-30d),0,68.5,SUP-07
2024-05-01,CL001,Collagen Peptides 250g,Finished Good,Bangalore WH,334,1.67,164,2023-11-19,22,18,54,50,0,1450,484300,9686.0,Dead (90+d),1,0.0,SUP-09
2024-05-01,CL001,Collagen Peptides 250g,Finished Good,Delhi WH,336,26.2,30,2024-04-01,14,183,549,785,1,1450,487200,9744.0,Active (0-30d),0,13.3,SUP-05
2024-05-01,CL001,Collagen Peptides 250g,Finished Good,Mumbai WH,388,16.15,33,2024-03-29,16,129,387,484,0,1450,562600,11252.0,Slow (31-60d),0,1.5,SUP-03
2024-05-01,CL001,Collagen Peptides 250g,Finished Good,Pune WH,149,16.12,36,2024-03-26,9,72,217,483,1,1450,216050,4321.0,Slow (31-60d),0,20.2,SUP-09
2024-05-01,CR001,Creatine Monohydrate,Finished Good,Bangalore WH,304,30.02,17,2024-04-14,23,345,1035,900,1,800,243200,4864.0,Active (0-30d),0,23.9,SUP-06
2024-05-01,CR001,Creatine Monohydrate,Finished Good,Delhi WH,415,30.13,44,2024-03-18,17,256,768,903,1,800,332000,6640.0,Slow (31-60d),0,7.1,SUP-09
2024-05-01,CR001,Creatine Monohydrate,Finished Good,Mumbai WH,349,24.48,3,2024-04-28,17,208,624,734,1,800,279200,5584.0,Active (0-30d),0,20.0,SUP-06
2024-05-01,CR001,Creatine Monohydrate,Finished Good,Pune WH,50,17.55,39,2024-03-23,14,122,367,526,1,800,40000,800.0,Slow (31-60d),0,87.0,SUP-08
2024-05-01,EW001,Egg White Protein 1kg,Finished Good,Bangalore WH,757,1.38,119,2024-01-03,23,15,46,41,0,1900,1438300,28766.0,Dead (90+d),1,0.0,SUP-06
2024-05-01,EW001,Egg White Protein 1kg,Finished Good,Delhi WH,403,0.95,139,2023-12-14,10,4,13,28,0,1900,765700,15314.0,Dead (90+d),1,0.0,SUP-06
2024-05-01,EW001,Egg White Protein 1kg,Finished Good,Mumbai WH,348,1.65,49,2024-03-13,24,19,58,49,0,1900,661200,13224.0,Slow (31-60d),0,0.0,SUP-10
2024-05-01,EW001,Egg White Protein 1kg,Finished Good,Pune WH,526,1.92,104,2024-01-18,17,16,48,57,0,1900,999400,19988.0,Dead (90+d),1,0.0,SUP-07
2024-05-01,MG001,Mass Gainer 3kg,Finished Good,Bangalore WH,104,10.85,31,2024-03-31,15,81,243,325,1,4200,436800,8736.0,Slow (31-60d),0,20.7,SUP-02
2024-05-01,MG001,Mass Gainer 3kg,Finished Good,Delhi WH,42,10.67,12,2024-04-19,15,80,240,320,1,4200,176400,3528.0,Active (0-30d),0,70.4,SUP-03
2024-05-01,MG001,Mass Gainer 3kg,Finished Good,Mumbai WH,587,14.68,21,2024-04-10,16,117,351,440,0,4200,2465400,49308.0,Active (0-30d),0,0.0,SUP-09
2024-05-01,MG001,Mass Gainer 3kg,Finished Good,Pune WH,249,11.9,31,2024-03-31,11,65,195,356,0,4200,1045800,20916.0,Slow (31-60d),0,3.9,SUP-09
2024-05-01,PP001,Plant Protein 1kg,Finished Good,Bangalore WH,439,30.05,14,2024-04-17,10,150,450,901,1,1750,768250,15365.0,Active (0-30d),0,15.8,SUP-06
2024-05-01,PP001,Plant Protein 1kg,Finished Good,Delhi WH,306,41.15,33,2024-03-29,20,411,1233,1234,1,1750,535500,10710.0,Slow (31-60d),0,29.2,SUP-04
2024-05-01,PP001,Plant Protein 1kg,Finished Good,Mumbai WH,181,30.52,8,2024-04-23,12,183,549,915,1,1750,316750,6335.0,Active (0-30d),0,47.6,SUP-05
2024-05-01,PP001,Plant Protein 1kg,Finished Good,Pune WH,123,39.97,37,2024-03-25,24,479,1438,1199,1,1750,215250,4305.0,Slow (31-60d),0,84.4,SUP-10
2024-05-01,RM001,Whey Concentrate WPC,Raw Material,Bangalore WH,295,65.34,34,2024-03-28,14,457,1371,1960,1,850,250750,5015.0,Slow (31-60d),0,54.9,SUP-04
2024-05-01,RM001,Whey Concentrate WPC,Raw Material,Delhi WH,518,59.39,8,2024-04-23,11,326,979,1781,1,850,440300,8806.0,Active (0-30d),0,31.7,SUP-11
2024-05-01,RM001,Whey Concentrate WPC,Raw Material,Mumbai WH,242,5.15,170,2023-11-13,10,25,76,154,0,850,205700,4114.0,Dead (90+d),1,0.0,SUP-01
2024-05-01,RM001,Whey Concentrate WPC,Raw Material,Pune WH,66,7.56,174,2023-11-09,10,37,112,226,1,850,56100,1122.0,Dead (90+d),1,0.0,SUP-11
2024-05-01,RM002,Casein Powder,Raw Material,Bangalore WH,559,21.97,1,2024-04-30,15,164,493,659,0,920,514280,10285.6,Active (0-30d),0,11.4,SUP-01
2024-05-01,RM002,Casein Powder,Raw Material,Delhi WH,125,22.15,12,2024-04-19,23,254,763,664,1,920,115000,2300.0,Active (0-30d),0,48.7,SUP-10
2024-05-01,RM002,Casein Powder,Raw Material,Mumbai WH,224,20.45,8,2024-04-23,22,224,673,613,1,920,206080,4121.6,Active (0-30d),0,24.6,SUP-10
2024-05-01,RM002,Casein Powder,Raw Material,Pune WH,161,16.36,19,2024-04-12,19,155,465,490,1,920,148120,2962.4,Active (0-30d),0,24.0,SUP-11
2024-05-01,RM003,Soy Protein Isolate,Raw Material,Bangalore WH,226,3.19,92,2024-01-30,7,11,33,95,0,780,176280,3525.6,Dead (90+d),1,0.0,SUP-11
2024-05-01,RM003,Soy Protein Isolate,Raw Material,Delhi WH,52,5.19,154,2023-11-29,22,57,171,155,1,780,40560,811.2,Dead (90+d),1,0.0,SUP-11
2024-05-01,RM003,Soy Protein Isolate,Raw Material,Mumbai WH,352,5.06,141,2023-12-12,17,42,127,151,0,780,274560,5491.2,Dead (90+d),1,0.0,SUP-08
2024-05-01,RM003,Soy Protein Isolate,Raw Material,Pune WH,381,5.42,44,2024-03-18,20,54,162,162,0,780,297180,5943.6,Slow (31-60d),0,0.0,SUP-01
2024-05-01,RM004,BCAA Powder Bulk,Raw Material,Bangalore WH,39,22.7,32,2024-03-30,8,90,271,680,1,1100,42900,858.0,Slow (31-60d),0,89.3,SUP-09
2024-05-01,RM004,BCAA Powder Bulk,Raw Material,Delhi WH,268,17.31,43,2024-03-19,8,69,207,519,0,1100,294800,5896.0,Slow (31-60d),0,5.0,SUP-06
2024-05-01,RM004,BCAA Powder Bulk,Raw Material,Mumbai WH,482,1.38,153,2023-11-30,12,8,24,41,0,1100,530200,10604.0,Dead (90+d),1,0.0,SUP-08
2024-05-01,RM004,BCAA Powder Bulk,Raw Material,Pune WH,362,17.24,4,2024-04-27,22,189,568,517,1,1100,398200,7964.0,Active (0-30d),0,12.9,SUP-06
2024-05-01,RM005,Collagen Hydrolysate,Raw Material,Bangalore WH,59,3.46,78,2024-02-13,17,29,87,103,1,650,38350,767.0,Very Slow (61-90d),0,0.0,SUP-01
2024-05-01,RM005,Collagen Hydrolysate,Raw Material,Delhi WH,359,3.69,43,2024-03-19,24,44,132,110,0,650,233350,4667.0,Slow (31-60d),0,0.0,SUP-03
2024-05-01,RM005,Collagen Hydrolysate,Raw Material,Mumbai WH,225,3.41,145,2023-12-08,9,15,45,102,0,650,146250,2925.0,Dead (90+d),1,0.0,SUP-06
2024-05-01,RM005,Collagen Hydrolysate,Raw Material,Pune WH,182,3.07,100,2024-01-22,21,32,96,92,0,650,118300,2366.0,Dead (90+d),1,0.0,SUP-03
2024-05-01,RM006,Maltodextrin,Raw Material,Bangalore WH,32,29.76,27,2024-04-04,23,342,1026,892,1,120,3840,76.8,Active (0-30d),0,91.0,SUP-06
2024-05-01,RM006,Maltodextrin,Raw Material,Delhi WH,348,34.71,40,2024-03-22,22,381,1144,1041,1,120,41760,835.2,Slow (31-60d),0,16.5,SUP-09
2024-05-01,RM006,Maltodextrin,Raw Material,Mumbai WH,130,30.43,36,2024-03-26,11,167,501,912,1,120,15600,312.0,Slow (31-60d),0,57.7,SUP-03
2024-05-01,RM006,Maltodextrin,Raw Material,Pune WH,421,44.81,8,2024-04-23,21,470,1411,1344,1,120,50520,1010.4,Active (0-30d),0,29.2,SUP-11
2024-05-01,RM007,Natural Flavors,Ingredient,Bangalore WH,624,1.44,113,2024-01-09,17,12,36,43,0,2200,1372800,27456.0,Dead (90+d),1,0.0,SUP-09
2024-05-01,RM007,Natural Flavors,Ingredient,Delhi WH,197,1.87,138,2023-12-15,24,22,66,56,0,2200,433400,8668.0,Dead (90+d),1,0.0,SUP-05
2024-05-01,RM007,Natural Flavors,Ingredient,Mumbai WH,349,0.23,194,2023-10-20,16,1,4,6,0,2200,767800,15356.0,Dead (90+d),1,0.0,SUP-04
2024-05-01,RM007,Natural Flavors,Ingredient,Pune WH,175,3.04,79,2024-02-12,23,34,103,91,0,2200,385000,7700.0,Very Slow (61-90d),0,0.0,SUP-01
2024-05-01,RM008,Sucralose,Ingredient,Bangalore WH,435,1.33,43,2024-03-19,22,14,43,40,0,3400,1479000,29580.0,Slow (31-60d),0,0.0,SUP-10
2024-05-01,RM008,Sucralose,Ingredient,Delhi WH,196,0.91,52,2024-03-10,22,10,30,27,0,3400,666400,13328.0,Slow (31-60d),0,0.0,SUP-01
2024-05-01,RM008,Sucralose,Ingredient,Mumbai WH,258,1.17,54,2024-03-08,15,8,25,35,0,3400,877200,17544.0,Slow (31-60d),0,0.0,SUP-03
2024-05-01,RM008,Sucralose,Ingredient,Pune WH,221,1.45,43,2024-03-19,21,15,45,43,0,3400,751400,15028.0,Slow (31-60d),0,0.0,SUP-03
2024-05-01,RM009,Vitamin Premix,Ingredient,Bangalore WH,403,14.7,31,2024-03-31,13,95,286,440,0,1800,725400,14508.0,Slow (31-60d),0,0.6,SUP-07
2024-05-01,RM009,Vitamin Premix,Ingredient,Delhi WH,554,15.41,3,2024-04-28,7,53,160,462,0,1800,997200,19944.0,Active (0-30d),0,3.4,SUP-04
2024-05-01,RM009,Vitamin Premix,Ingredient,Mumbai WH,91,10.14,33,2024-03-29,23,116,349,304,1,1800,163800,3276.0,Slow (31-60d),0,22.1,SUP-08
2024-05-01,RM009,Vitamin Premix,Ingredient,Pune WH,211,11.33,31,2024-03-31,8,45,135,339,0,1800,379800,7596.0,Slow (31-60d),0,5.7,SUP-03
2024-05-01,RM010,Packaging Material,Packaging,Bangalore WH,450,47.59,37,2024-03-25,18,428,1284,1427,1,180,81000,1620.0,Slow (31-60d),0,19.3,SUP-05
2024-05-01,RM010,Packaging Material,Packaging,Delhi WH,47,42.69,0,2024-05-01,11,234,703,1280,1,180,8460,169.2,Active (0-30d),0,100.0,SUP-02
2024-05-01,RM010,Packaging Material,Packaging,Mumbai WH,30,48.72,21,2024-04-10,15,365,1095,1461,1,180,5400,108.0,Active (0-30d),0,93.0,SUP-04
2024-05-01,RM010,Packaging Material,Packaging,Pune WH,394,44.81,9,2024-04-22,13,291,873,1344,1,180,70920,1418.4,Active (0-30d),0,31.0,SUP-10
2024-05-01,SP001,Soy Isolate 500g,Finished Good,Bangalore WH,633,1.01,79,2024-02-12,14,7,21,30,0,950,601350,12027.0,Very Slow (61-90d),0,0.0,SUP-10
2024-05-01,SP001,Soy Isolate 500g,Finished Good,Delhi WH,179,1.27,123,2023-12-30,18,11,33,38,0,950,170050,3401.0,Dead (90+d),1,0.0,SUP-01
2024-05-01,SP001,Soy Isolate 500g,Finished Good,Mumbai WH,264,3.14,63,2024-02-28,12,18,55,94,0,950,250800,5016.0,Very Slow (61-90d),0,0.0,SUP-02
2024-05-01,SP001,Soy Isolate 500g,Finished Good,Pune WH,607,1.18,98,2024-01-24,17,9,28,35,0,950,576650,11533.0,Dead (90+d),1,0.0,SUP-05
2024-05-01,WP001,Whey Protein 1kg,Finished Good,Bangalore WH,359,49.36,18,2024-04-13,10,246,739,1480,1,1800,646200,12924.0,Active (0-30d),0,35.1,SUP-09
2024-05-01,WP001,Whey Protein 1kg,Finished Good,Delhi WH,395,31.61,38,2024-03-24,8,126,378,948,0,1800,711000,14220.0,Slow (31-60d),0,11.3,SUP-01
2024-05-01,WP001,Whey Protein 1kg,Finished Good,Mumbai WH,390,41.1,0,2024-05-01,8,164,492,1232,1,1800,702000,14040.0,Active (0-30d),0,31.5,SUP-01
2024-05-01,WP001,Whey Protein 1kg,Finished Good,Pune WH,124,37.39,21,2024-04-10,13,243,729,1121,1,1800,223200,4464.0,Active (0-30d),0,82.7,SUP-09
2024-05-01,WP002,Whey Protein 2kg,Finished Good,Bangalore WH,597,2.76,196,2023-10-18,16,22,66,82,0,3200,1910400,38208.0,Dead (90+d),1,0.0,SUP-08
2024-05-01,WP002,Whey Protein 2kg,Finished Good,Delhi WH,230,20.19,36,2024-03-26,14,141,423,605,1,3200,736000,14720.0,Slow (31-60d),0,14.2,SUP-01
2024-05-01,WP002,Whey Protein 2kg,Finished Good,Mumbai WH,67,27.47,6,2024-04-25,11,151,453,824,1,3200,214400,4288.0,Active (0-30d),0,98.0,SUP-07
2024-05-01,WP002,Whey Protein 2kg,Finished Good,Pune WH,523,30.76,3,2024-04-28,19,292,876,922,1,3200,1673600,33472.0,Active (0-30d),0,16.6,SUP-02
2024-06-01,BC001,BCAA 300g,Finished Good,Bangalore WH,378,22.49,9,2024-05-23,11,123,370,674,0,1200,453600,9072.0,Active (0-30d),0,14.8,SUP-07
2024-06-01,BC001,BCAA 300g,Finished Good,Delhi WH,290,25.77,7,2024-05-25,21,270,811,773,1,1200,348000,6960.0,Active (0-30d),0,24.2,SUP-10
2024-06-01,BC001,BCAA 300g,Finished Good,Mumbai WH,276,36.96,38,2024-04-24,11,203,609,1108,1,1200,331200,6624.0,Slow (31-60d),0,27.4,SUP-03
2024-06-01,BC001,BCAA 300g,Finished Good,Pune WH,218,27.9,18,2024-05-14,8,111,334,836,1,1200,261600,5232.0,Active (0-30d),0,32.2,SUP-09
2024-06-01,CB001,Casein Blend 1kg,Finished Good,Bangalore WH,557,19.4,17,2024-05-15,15,145,435,581,0,1600,891200,17824.0,Active (0-30d),0,4.8,SUP-11
2024-06-01,CB001,Casein Blend 1kg,Finished Good,Delhi WH,126,20.49,14,2024-05-18,8,81,244,614,1,1600,201600,4032.0,Active (0-30d),0,43.7,SUP-06
2024-06-01,CB001,Casein Blend 1kg,Finished Good,Mumbai WH,372,20.92,31,2024-05-01,8,83,250,627,0,1600,595200,11904.0,Slow (31-60d),0,6.5,SUP-03
2024-06-01,CB001,Casein Blend 1kg,Finished Good,Pune WH,328,20.77,5,2024-05-27,19,197,591,623,1,1600,524800,10496.0,Active (0-30d),0,17.3,SUP-11
2024-06-01,CL001,Collagen Peptides 250g,Finished Good,Bangalore WH,32,22.54,10,2024-05-22,15,169,507,676,1,1450,46400,928.0,Active (0-30d),0,96.7,SUP-10
2024-06-01,CL001,Collagen Peptides 250g,Finished Good,Delhi WH,222,24.83,4,2024-05-28,21,260,781,745,1,1450,321900,6438.0,Active (0-30d),0,32.1,SUP-09
2024-06-01,CL001,Collagen Peptides 250g,Finished Good,Mumbai WH,42,22.12,44,2024-04-18,10,110,331,663,1,1450,60900,1218.0,Slow (31-60d),0,85.3,SUP-11
2024-06-01,CL001,Collagen Peptides 250g,Finished Good,Pune WH,65,2.28,192,2023-11-22,16,18,54,68,0,1450,94250,1885.0,Dead (90+d),1,0.0,SUP-09
2024-06-01,CR001,Creatine Monohydrate,Finished Good,Bangalore WH,592,2.75,139,2024-01-14,9,12,36,82,0,800,473600,9472.0,Dead (90+d),1,0.0,SUP-11
2024-06-01,CR001,Creatine Monohydrate,Finished Good,Delhi WH,335,22.96,42,2024-04-20,23,264,792,688,1,800,268000,5360.0,Slow (31-60d),0,6.5,SUP-04
2024-06-01,CR001,Creatine Monohydrate,Finished Good,Mumbai WH,468,27.14,24,2024-05-08,9,122,366,814,0,800,374400,7488.0,Active (0-30d),0,9.4,SUP-01
2024-06-01,CR001,Creatine Monohydrate,Finished Good,Pune WH,76,23.54,3,2024-05-29,16,188,564,706,1,800,60800,1216.0,Active (0-30d),0,90.7,SUP-01
2024-06-01,EW001,Egg White Protein 1kg,Finished Good,Bangalore WH,679,0.19,180,2023-12-04,24,2,6,5,0,1900,1290100,25802.0,Dead (90+d),1,0.0,SUP-04
2024-06-01,EW001,Egg White Protein 1kg,Finished Good,Delhi WH,289,1.4,50,2024-04-12,12,8,24,42,0,1900,549100,10982.0,Slow (31-60d),0,0.0,SUP-01
2024-06-01,EW001,Egg White Protein 1kg,Finished Good,Mumbai WH,444,1.31,103,2024-02-19,21,13,40,39,0,1900,843600,16872.0,Dead (90+d),1,0.0,SUP-10
2024-06-01,EW001,Egg White Protein 1kg,Finished Good,Pune WH,689,1.18,151,2024-01-02,8,4,13,35,0,1900,1309100,26182.0,Dead (90+d),1,0.0,SUP-07
2024-06-01,MG001,Mass Gainer 3kg,Finished Good,Bangalore WH,402,12.03,40,2024-04-22,14,84,252,360,0,4200,1688400,33768.0,Slow (31-60d),0,0.0,SUP-01
2024-06-01,MG001,Mass Gainer 3kg,Finished Good,Delhi WH,596,1.25,148,2024-01-05,7,4,12,37,0,4200,2503200,50064.0,Dead (90+d),1,0.0,SUP-05
2024-06-01,MG001,Mass Gainer 3kg,Finished Good,Mumbai WH,579,14.7,9,2024-05-23,19,139,418,441,0,4200,2431800,48636.0,Active (0-30d),0,0.0,SUP-01
2024-06-01,MG001,Mass Gainer 3kg,Finished Good,Pune WH,450,10.86,0,2024-06-01,12,65,195,325,0,4200,1890000,37800.0,Active (0-30d),0,0.0,SUP-09
2024-06-01,PP001,Plant Protein 1kg,Finished Good,Bangalore WH,368,29.29,3,2024-05-29,21,307,922,878,1,1750,644000,12880.0,Active (0-30d),0,22.8,SUP-02
2024-06-01,PP001,Plant Protein 1kg,Finished Good,Delhi WH,101,32.85,43,2024-04-19,10,164,492,985,1,1750,176750,3535.0,Slow (31-60d),0,82.3,SUP-11
2024-06-01,PP001,Plant Protein 1kg,Finished Good,Mumbai WH,95,41.46,18,2024-05-14,19,393,1180,1243,1,1750,166250,3325.0,Active (0-30d),0,94.0,SUP-08
2024-06-01,PP001,Plant Protein 1kg,Finished Good,Pune WH,108,37.21,5,2024-05-27,24,446,1338,1116,1,1750,189000,3780.0,Active (0-30d),0,98.3,SUP-06
2024-06-01,RM001,Whey Concentrate WPC,Raw Material,Bangalore WH,495,44.45,14,2024-05-18,16,355,1066,1333,1,850,420750,8415.0,Active (0-30d),0,22.2,SUP-10
2024-06-01,RM001,Whey Concentrate WPC,Raw Material,Delhi WH,84,76.16,23,2024-05-09,23,875,2626,2284,1,850,71400,1428.0,Active (0-30d),0,92.3,SUP-09
2024-06-01,RM001,Whey Concentrate WPC,Raw Material,Mumbai WH,158,44.39,19,2024-05-13,22,488,1464,1331,1,850,134300,2686.0,Active (0-30d),0,77.4,SUP-02
2024-06-01,RM001,Whey Concentrate WPC,Raw Material,Pune WH,562,45.52,26,2024-05-06,15,341,1023,1365,1,850,477700,9554.0,Active (0-30d),0,15.6,SUP-11
2024-06-01,RM002,Casein Powder,Raw Material,Bangalore WH,505,24.32,21,2024-05-11,11,133,400,729,0,920,464600,9292.0,Active (0-30d),0,7.4,SUP-01
2024-06-01,RM002,Casein Powder,Raw Material,Delhi WH,492,17.28,30,2024-05-02,23,198,595,518,1,920,452640,9052.8,Active (0-30d),0,0.5,SUP-11
2024-06-01,RM002,Casein Powder,Raw Material,Mumbai WH,256,22.24,34,2024-04-28,16,177,532,667,1,920,235520,4710.4,Slow (31-60d),0,14.6,SUP-07
2024-06-01,RM002,Casein Powder,Raw Material,Pune WH,566,17.54,3,2024-05-29,10,87,262,526,0,920,520720,10414.4,Active (0-30d),0,6.8,SUP-03
2024-06-01,RM003,Soy Protein Isolate,Raw Material,Bangalore WH,238,4.62,173,2023-12-11,14,32,96,138,0,780,185640,3712.8,Dead (90+d),1,0.0,SUP-11
2024-06-01,RM003,Soy Protein Isolate,Raw Material,Delhi WH,476,3.66,95,2024-02-27,15,27,81,109,0,780,371280,7425.6,Dead (90+d),1,0.0,SUP-11
2024-06-01,RM003,Soy Protein Isolate,Raw Material,Mumbai WH,171,5.76,110,2024-02-12,7,20,60,172,0,780,133380,2667.6,Dead (90+d),1,0.0,SUP-04
2024-06-01,RM003,Soy Protein Isolate,Raw Material,Pune WH,687,2.68,86,2024-03-07,19,25,75,80,0,780,535860,10717.2,Very Slow (61-90d),0,0.0,SUP-03
2024-06-01,RM004,BCAA Powder Bulk,Raw Material,Bangalore WH,403,1.96,199,2023-11-15,21,20,61,58,0,1100,443300,8866.0,Dead (90+d),1,0.0,SUP-05
2024-06-01,RM004,BCAA Powder Bulk,Raw Material,Delhi WH,197,15.66,10,2024-05-22,17,133,399,469,1,1100,216700,4334.0,Active (0-30d),0,20.4,SUP-01
2024-06-01,RM004,BCAA Powder Bulk,Raw Material,Mumbai WH,26,19.99,8,2024-05-24,24,239,718,599,1,1100,28600,572.0,Active (0-30d),0,97.3,SUP-07
2024-06-01,RM004,BCAA Powder Bulk,Raw Material,Pune WH,483,1.4,196,2023-11-18,23,16,48,41,0,1100,531300,10626.0,Dead (90+d),1,0.0,SUP-09
2024-06-01,RM005,Collagen Hydrolysate,Raw Material,Bangalore WH,139,2.07,84,2024-03-09,24,24,73,62,0,650,90350,1807.0,Very Slow (61-90d),0,0.0,SUP-11
2024-06-01,RM005,Collagen Hydrolysate,Raw Material,Delhi WH,108,3.91,32,2024-04-30,23,44,133,117,1,650,70200,1404.0,Slow (31-60d),0,0.1,SUP-07
